c MST generated by Kruskal's Algorithm using Quick Sort
g 100000 99999
e 310 72659 148
e 68529 87468 148
e 10810 27373 148
e 24810 95434 148
e 15637 60996 148
e 35470 48634 148
e 38366 70272 148
e 16859 32665 148
e 6957 19449 148
e 27948 39330 148
e 29964 53250 148
e 11178 29243 148
e 56361 64423 148
e 52635 53274 148
e 64025 71358 148
e 63985 87059 148
e 30735 45553 148
e 81 13346 148
e 56509 57637 148
e 84658 90978 148
e 77092 81853 148
e 12542 84151 148
e 3317 14869 148
e 49266 94425 148
e 58350 97249 148
e 14231 71381 148
e 84719 98712 148
e 32691 77939 148
e 54411 64064 148
e 60926 78468 148
e 27082 56130 148
e 64793 90658 148
e 7219 63298 148
e 55429 82578 148
e 4297 87577 148
e 48740 55831 148
e 2582 36003 148
e 12320 14490 148
e 32527 72444 148
e 15629 91355 148
e 77183 88032 148
e 21732 77682 148
e 69199 89795 148
e 24440 24975 148
e 1765 83139 148
e 50278 67508 148
e 82593 95246 148
e 59260 59860 148
e 24428 48407 148
e 44174 66468 148
e 27279 39987 148
e 11803 78247 148
e 44514 87539 148
e 49263 67114 148
e 76783 83664 148
e 68479 83409 148
e 47611 64440 148
e 40159 70603 148
e 67168 74727 148
e 32170 68922 148
e 8963 36971 148
e 23531 28096 148
e 36425 66265 148
e 90112 99151 148
e 44099 45452 148
e 60582 85799 148
e 49518 54970 148
e 49698 59227 148
e 29859 39428 148
e 66563 79358 148
e 8427 62159 148
e 32163 46041 148
e 61145 69482 148
e 12083 85692 148
e 4720 83414 148
e 39436 95959 148
e 37101 81958 148
e 47656 83572 148
e 69141 91779 148
e 13779 91186 148
e 557 10758 148
e 16408 59316 148
e 63071 98075 148
e 25628 45326 148
e 41314 94936 148
e 77784 91255 148
e 43262 88274 148
e 59379 98885 148
e 19702 26433 148
e 48687 69932 148
e 39410 42382 148
e 11137 96765 148
e 15983 40332 148
e 13613 29421 148
e 1420 25061 148
e 32672 90659 148
e 14366 44256 148
e 60846 68258 148
e 49127 59357 148
e 25391 56938 148
e 66736 95673 148
e 12642 83379 148
e 39877 45480 148
e 20881 76588 148
e 71751 84760 148
e 54606 92576 148
e 44532 46092 148
e 14167 29926 148
e 48974 70081 148
e 12676 58147 148
e 8000 23738 148
e 191 62533 148
e 46641 91451 148
e 28600 60896 148
e 35404 87428 148
e 29911 48681 148
e 15638 51365 148
e 35633 37033 148
e 60294 93201 148
e 58757 64545 148
e 37052 65201 148
e 4485 26541 148
e 73452 79181 148
e 88394 92650 148
e 23191 74520 148
e 29327 69631 148
e 18298 54141 148
e 35050 91762 148
e 59393 60874 148
e 33193 62190 148
e 85 559 148
e 32542 61688 148
e 30803 99060 148
e 6091 38146 148
e 29453 72837 148
e 45873 58766 148
e 3641 66598 148
e 69248 96570 148
e 43760 49845 148
e 52972 55703 148
e 7606 54073 148
e 52578 54973 148
e 72804 90586 148
e 68683 94077 148
e 7587 86387 148
e 7621 64075 148
e 12417 47621 148
e 68848 78835 148
e 16158 70667 148
e 65068 80524 148
e 27160 82544 148
e 10437 73430 148
e 6447 99047 148
e 17117 50702 148
e 5523 36215 148
e 39686 84167 148
e 33839 95026 148
e 13998 21858 148
e 7312 36324 148
e 72705 94639 148
e 11844 62512 148
e 57685 96134 148
e 28800 72804 148
e 74828 96187 148
e 41378 89021 148
e 25779 34790 148
e 15890 80448 148
e 18001 42799 148
e 33643 52441 148
e 48781 87381 148
e 51112 84019 148
e 16226 61142 148
e 52847 53559 148
e 53566 85368 148
e 8372 72796 148
e 13715 72908 148
e 49164 98740 148
e 23924 26050 148
e 59786 75938 148
e 847 93412 148
e 7119 48025 148
e 25562 78037 148
e 70523 74049 148
e 16494 69106 148
e 22882 45405 148
e 38035 76349 148
e 28561 93341 148
e 15136 36758 148
e 27202 55387 148
e 52765 64531 148
e 19985 86957 148
e 11968 18106 148
e 46572 84515 148
e 82900 91171 148
e 37527 72945 148
e 57368 88135 148
e 44275 82698 148
e 43064 47288 148
e 41183 60122 148
e 12209 80788 148
e 37682 72909 148
e 1561 68842 148
e 29251 55772 148
e 25339 74679 148
e 61929 62905 148
e 48845 76309 148
e 29251 33796 148
e 96032 99985 148
e 6949 69974 148
e 20346 84587 148
e 49727 72939 148
e 7678 36758 148
e 32714 33790 148
e 26978 59840 148
e 64605 70209 148
e 46449 53340 148
e 14094 59828 148
e 74168 88899 148
e 20162 39093 148
e 55570 62701 148
e 94672 99453 148
e 11910 92286 148
e 45942 84437 148
e 55932 83098 148
e 1006 75850 148
e 37492 58907 148
e 47476 81245 148
e 56672 97873 148
e 54052 83097 148
e 41449 85391 148
e 80930 96988 148
e 41101 46771 148
e 57360 87520 148
e 54064 69829 148
e 38425 52051 148
e 77804 78394 148
e 41459 77838 148
e 23463 77775 148
e 64848 95389 148
e 572 73493 148
e 43094 78330 148
e 2553 55103 148
e 46459 52573 148
e 34914 99819 148
e 54824 96381 148
e 87538 98847 148
e 7237 94781 148
e 15664 36982 148
e 15760 67583 148
e 25571 35367 148
e 28815 51928 148
e 37880 47046 148
e 31817 83397 148
e 16556 44044 148
e 60382 84762 148
e 1450 56542 148
e 52388 95684 148
e 21982 93753 148
e 11990 71282 148
e 3876 27099 148
e 36285 81324 148
e 12573 96607 148
e 61961 63764 148
e 3377 38041 148
e 56742 93479 148
e 13910 70494 148
e 11186 97060 148
e 32698 33613 148
e 92402 98189 148
e 74732 98218 148
e 46224 73867 148
e 62613 83535 148
e 9773 72056 148
e 17184 80222 148
e 55371 76140 148
e 40504 88062 148
e 1737 52877 148
e 10805 99315 148
e 15191 92220 148
e 29276 60876 148
e 5546 87065 148
e 37950 81744 148
e 44596 50976 148
e 47203 74579 148
e 3143 20914 148
e 44226 93989 148
e 33127 89141 148
e 23567 57376 148
e 51953 87568 148
e 67472 99398 148
e 6182 8439 148
e 17396 43213 148
e 41313 92180 148
e 13319 14105 148
e 44877 80598 148
e 24904 83337 148
e 38213 40675 148
e 10171 26502 148
e 31850 39140 148
e 37574 70577 148
e 21566 78220 148
e 5126 17873 148
e 33496 61414 148
e 44031 76511 148
e 4434 30435 148
e 935 96308 148
e 14201 74548 148
e 8206 29441 148
e 20305 42489 148
e 4560 73277 148
e 31587 89578 148
e 27378 99816 148
e 7034 36968 148
e 9911 10481 148
e 22750 60072 148
e 79157 93190 148
e 4387 37099 148
e 2448 40907 148
e 36683 95619 148
e 74330 78138 148
e 626 4268 148
e 38757 77381 148
e 73980 82632 148
e 36834 84242 148
e 28841 39072 148
e 79890 86290 148
e 34795 44503 148
e 1062 97312 148
e 11704 43722 148
e 18909 29079 148
e 59732 86416 148
e 75012 79653 148
e 24277 96510 148
e 59319 74725 148
e 54517 78327 148
e 44260 87837 148
e 31772 87269 148
e 38540 62124 148
e 2178 14805 148
e 60059 76670 148
e 39306 82842 148
e 18350 55804 148
e 28057 50363 148
e 20350 45929 148
e 2147 96966 148
e 84017 91787 148
e 78688 82409 148
e 57740 68873 148
e 31069 73887 148
e 6108 52656 148
e 11807 90979 148
e 14771 39607 148
e 47416 80191 148
e 12819 79278 148
e 24551 32692 148
e 33449 82120 148
e 75571 99144 148
e 11421 33496 148
e 14782 17644 148
e 75713 94119 148
e 6989 39825 148
e 1425 39188 148
e 73143 93985 148
e 8548 17548 148
e 4381 27467 148
e 66742 98819 148
e 59 15437 148
e 25892 68685 148
e 18948 65311 148
e 25870 96463 148
e 18165 22562 148
e 32797 64239 148
e 39142 69109 149
e 39607 71082 149
e 49068 51114 149
e 46773 97623 149
e 10902 75264 149
e 5308 77077 149
e 18778 44690 149
e 3866 50340 149
e 39497 71367 149
e 34156 77478 149
e 11089 21091 149
e 16130 81080 149
e 37919 85262 149
e 32094 33770 149
e 60525 86632 149
e 9790 63924 149
e 45762 50149 149
e 1420 21589 149
e 28212 94380 149
e 34666 57020 149
e 44309 75603 149
e 20700 29574 149
e 80592 81818 149
e 21238 64767 149
e 6759 51510 149
e 5264 36243 149
e 61561 80680 149
e 34751 53275 149
e 87095 95320 149
e 51517 53602 149
e 63924 77757 149
e 19493 28700 149
e 35103 73338 149
e 3357 53571 149
e 10502 37289 149
e 19584 20519 149
e 27604 28187 149
e 35574 60770 149
e 6112 21911 149
e 71837 73661 149
e 2585 44078 149
e 24414 74081 149
e 41554 99819 149
e 15166 61736 149
e 32077 52774 149
e 39344 82455 149
e 28286 81541 149
e 3819 98830 149
e 12697 78288 149
e 31346 49110 149
e 35734 85959 149
e 4243 6572 149
e 27411 48861 149
e 26979 35165 149
e 27943 90641 149
e 23588 41658 149
e 14359 27808 149
e 55492 66615 149
e 25383 83302 149
e 70808 83237 149
e 4821 91758 149
e 4378 63492 149
e 16451 90219 149
e 7665 89731 149
e 15928 99647 149
e 9045 82664 149
e 64915 89036 149
e 38245 47970 149
e 59920 63641 149
e 23434 71589 149
e 64649 93243 149
e 19924 56078 149
e 11102 96338 149
e 43810 53072 149
e 3623 75930 149
e 63609 94441 149
e 10214 78655 149
e 65373 66221 149
e 8702 68022 149
e 12164 27987 149
e 3963 25793 149
e 32533 74562 149
e 57138 99587 149
e 69032 97482 149
e 35466 83767 149
e 22485 83948 149
e 33678 98386 149
e 37790 64577 149
e 160 70198 149
e 35485 90981 149
e 16234 23850 149
e 68162 88340 149
e 58313 84414 149
e 5902 15651 149
e 831 3576 149
e 23419 70477 149
e 83735 97342 149
e 3007 86140 149
e 61724 66599 149
e 13446 25842 149
e 14812 67408 149
e 31520 90494 149
e 22371 95026 149
e 13746 27661 149
e 23884 34349 149
e 63536 66788 149
e 4641 63584 149
e 35279 75938 149
e 22790 50243 149
e 57584 91181 149
e 31475 37055 149
e 64084 67741 149
e 55443 88261 149
e 14870 26372 149
e 37323 47454 149
e 42240 71417 149
e 7832 88756 149
e 39832 49258 149
e 37674 89705 149
e 84474 84750 149
e 60412 84653 149
e 61026 95132 149
e 5439 94702 149
e 69964 96494 149
e 47709 48505 149
e 39167 72219 149
e 71981 90459 149
e 40615 68819 149
e 37150 90496 149
e 10633 13862 149
e 47466 57914 149
e 528 32177 149
e 51844 66368 149
e 34793 40455 149
e 5991 70972 149
e 210 82962 149
e 44453 79440 149
e 41358 82300 149
e 51744 68505 149
e 77091 88616 149
e 10021 24204 149
e 20294 69806 149
e 33823 54953 149
e 48494 60715 149
e 2877 36397 149
e 72125 99933 149
e 11926 80254 149
e 8235 54478 149
e 20441 98377 149
e 5837 19043 149
e 53829 75267 149
e 3034 88500 149
e 34253 87395 149
e 35256 83285 149
e 16316 43806 149
e 38776 65657 149
e 45931 72209 149
e 56271 69647 149
e 688 36254 149
e 20301 85467 149
e 44014 57882 149
e 16928 70944 149
e 51443 73073 149
e 12359 82913 149
e 22670 90278 149
e 79157 94996 149
e 2685 45977 149
e 31331 64082 149
e 12707 38036 149
e 33092 70139 149
e 6079 66754 149
e 18542 31678 149
e 47732 82962 149
e 35178 50826 149
e 35517 77318 149
e 74599 84874 149
e 799 33789 149
e 2343 10655 149
e 37725 60622 149
e 19818 64856 149
e 21582 63468 149
e 19639 50280 149
e 996 67118 149
e 77138 99357 149
e 84316 89183 149
e 36872 87322 149
e 26334 95830 149
e 15809 21156 149
e 91687 96464 149
e 43880 98585 149
e 20224 64348 149
e 18641 81446 149
e 74918 78457 149
e 61109 91448 149
e 14818 58592 149
e 54338 98723 149
e 55883 64648 149
e 90340 98934 149
e 36211 82962 149
e 3521 47089 149
e 10112 22664 149
e 47924 64561 149
e 9091 47057 149
e 31519 36477 149
e 2029 55923 149
e 47295 82162 149
e 2566 32399 149
e 17306 96395 149
e 10149 50170 149
e 18082 19820 149
e 77811 99231 149
e 20633 33371 149
e 17193 49983 149
e 85900 89281 149
e 66119 81916 149
e 10756 21873 149
e 39757 92557 149
e 85632 90742 149
e 67358 80973 149
e 3159 73246 149
e 58729 81484 149
e 62436 81468 149
e 78810 93568 149
e 6851 76155 149
e 8067 71249 149
e 30191 98382 149
e 58030 96299 149
e 55209 93333 149
e 3656 93635 149
e 29501 94824 149
e 47817 65834 149
e 6852 35198 149
e 44183 52435 149
e 23778 36914 149
e 50980 67301 149
e 55450 57656 149
e 53705 57185 149
e 40458 95800 149
e 4277 95111 149
e 36003 70598 149
e 41792 78512 149
e 1432 40192 149
e 82375 87416 149
e 14963 15722 149
e 1169 56981 149
e 22292 39935 149
e 46905 73186 149
e 990 74410 149
e 7279 58741 149
e 16071 63136 149
e 16249 59199 149
e 74736 98928 149
e 10310 60797 149
e 23865 99755 149
e 14086 79600 149
e 12430 21167 149
e 36513 51158 149
e 53822 71460 149
e 58771 63475 149
e 36447 40374 149
e 23577 24997 149
e 10259 36142 149
e 13752 60195 149
e 53700 74734 149
e 89867 96863 149
e 35759 94693 149
e 38126 71664 149
e 34750 82272 149
e 39188 65340 149
e 22966 69989 149
e 40171 91643 149
e 7752 13455 149
e 26089 99365 149
e 16788 42754 149
e 21368 90178 149
e 52983 93726 149
e 21010 36957 149
e 5735 92774 149
e 71396 78601 149
e 20450 57063 149
e 86962 87216 149
e 20856 48151 149
e 57957 61765 149
e 10190 98368 149
e 8233 92213 149
e 37862 83617 149
e 24972 97700 149
e 48241 87346 149
e 10074 49733 149
e 77608 96848 149
e 31714 65537 149
e 11724 81180 149
e 6504 76042 149
e 7138 67604 149
e 34129 48053 149
e 2557 59721 149
e 10597 86950 149
e 10143 55420 149
e 78190 85533 149
e 28571 76587 149
e 23333 69595 149
e 34651 44865 149
e 5006 53866 149
e 23456 76482 149
e 21532 42798 149
e 33635 81210 149
e 60972 65459 149
e 35868 72702 149
e 77500 88871 149
e 50769 62946 149
e 34788 55267 149
e 644 3278 149
e 15419 97902 149
e 65331 91478 149
e 5697 49835 149
e 41769 49236 149
e 23071 98898 149
e 5220 42778 149
e 31862 77402 149
e 17151 49295 149
e 65332 80243 149
e 87560 93632 149
e 36126 47424 149
e 17736 51482 149
e 41647 85424 149
e 75143 91662 149
e 50333 51551 149
e 1624 7565 149
e 32200 58980 149
e 28722 84619 149
e 45167 77144 149
e 5599 32559 149
e 1817 92031 149
e 25406 60819 149
e 22644 53141 149
e 11581 15446 149
e 23447 29097 149
e 19489 38133 149
e 40482 76233 149
e 15305 42599 149
e 43470 74948 149
e 36081 85435 149
e 54700 70431 149
e 25901 40698 149
e 9246 67470 149
e 47437 57993 149
e 67893 90466 149
e 51177 82886 149
e 71680 91605 149
e 35268 38233 149
e 26845 71208 149
e 38681 56596 149
e 27677 50108 149
e 39124 84984 149
e 963 53401 149
e 24211 28387 149
e 53429 76682 149
e 1357 95800 149
e 147 33314 149
e 20718 83679 149
e 2690 53662 149
e 77349 83417 149
e 50710 66203 149
e 58803 62880 149
e 11656 60992 149
e 68593 96864 149
e 5633 88193 149
e 10570 92910 149
e 11593 55828 149
e 43159 89925 149
e 13532 56407 149
e 61333 64732 149
e 1464 38376 149
e 9192 66732 149
e 6026 74190 149
e 29506 42463 149
e 32654 90716 149
e 53877 71293 149
e 58368 79189 149
e 18182 74938 149
e 42169 47169 149
e 9540 61385 149
e 39171 60885 149
e 25114 78949 149
e 42420 68678 149
e 7464 78397 149
e 35551 63752 149
e 28954 49957 149
e 28236 44516 149
e 26908 60648 149
e 25133 47324 149
e 7328 33361 149
e 11054 72203 149
e 83061 92082 149
e 47847 56913 149
e 79153 96206 149
e 9290 44292 149
e 6880 77987 149
e 64583 70418 149
e 492 74052 149
e 38483 87595 149
e 40990 63015 149
e 80041 85849 149
e 22517 70127 149
e 13561 39701 149
e 15818 18552 149
e 23626 81784 149
e 54691 68829 149
e 30808 68950 149
e 36998 43324 149
e 30047 61296 149
e 20852 43216 149
e 47046 58561 149
e 44598 74254 149
e 80498 91971 149
e 82655 83653 149
e 5391 63041 149
e 2437 87265 149
e 661 24424 149
e 51367 52973 149
e 37095 92873 149
e 6354 22590 149
e 64605 74668 149
e 18601 79637 149
e 18813 76086 149
e 690 12660 149
e 36799 91880 149
e 25251 76688 149
e 46765 92687 149
e 14862 94399 149
e 6775 38656 149
e 11530 71642 149
e 6905 29177 149
e 79957 83886 149
e 48538 70275 149
e 50557 87303 149
e 27000 92816 149
e 43135 63419 149
e 4424 18336 149
e 43028 87177 149
e 4174 82151 149
e 93785 99849 149
e 12319 59285 149
e 47729 49893 149
e 273 66055 149
e 5756 24114 149
e 41514 95718 149
e 23654 43841 149
e 4893 46753 149
e 9348 58115 149
e 26691 94084 149
e 27138 80735 149
e 11374 97090 149
e 32789 86458 149
e 4946 51107 149
e 15962 89163 149
e 59997 63408 149
e 11073 72487 149
e 63102 81111 149
e 18758 46382 149
e 27246 55628 149
e 60192 90996 149
e 25521 85122 149
e 16067 52533 149
e 19833 80282 149
e 38000 96119 149
e 3201 4024 149
e 18681 36242 149
e 16974 98205 149
e 8192 41835 149
e 20006 56241 149
e 5240 80189 149
e 84638 89993 149
e 18251 99145 149
e 40332 89468 149
e 7682 56993 149
e 19036 78685 149
e 61077 99600 149
e 80908 94329 149
e 44072 92702 149
e 20414 79408 149
e 22246 94921 149
e 49604 81338 149
e 16035 86074 149
e 80071 99600 149
e 52484 95697 149
e 25703 75845 149
e 42504 97497 149
e 21363 82370 149
e 34689 71250 149
e 77279 96087 149
e 45603 78410 149
e 23636 51143 149
e 30866 99739 149
e 47248 75085 149
e 3998 96694 149
e 8816 68032 149
e 25290 98121 149
e 9360 15263 149
e 67578 80080 149
e 19103 55180 149
e 49119 56477 149
e 20841 68241 149
e 1454 6847 149
e 74983 96191 149
e 13637 58669 149
e 18507 67053 149
e 51741 97475 149
e 17773 51184 149
e 1560 65360 149
e 19933 58238 149
e 67364 67994 149
e 15841 44694 149
e 57501 99463 149
e 24800 45841 149
e 42765 69966 149
e 1337 15489 149
e 30500 92907 149
e 78738 88536 149
e 18963 53367 149
e 21829 31338 149
e 959 24270 149
e 18533 52941 149
e 56239 65353 149
e 41652 96329 149
e 32900 88446 149
e 38713 67686 149
e 291 79553 149
e 15914 74012 149
e 30692 92275 149
e 56142 75137 149
e 58178 99959 149
e 3004 72193 149
e 609 4954 149
e 32781 64708 149
e 3949 74640 149
e 6679 72088 149
e 22365 90233 149
e 56600 89385 149
e 16309 88390 149
e 25175 30600 149
e 15589 17257 149
e 87412 99442 149
e 13306 21980 149
e 49789 96031 149
e 63544 80478 149
e 22187 78129 149
e 37959 92963 149
e 17339 84791 150
e 64453 95893 150
e 2779 58124 150
e 12591 87901 150
e 82479 87501 150
e 33219 96771 150
e 3987 67226 150
e 57770 76972 150
e 33004 50353 150
e 5938 34546 150
e 5108 79742 150
e 30097 31330 150
e 33420 67996 150
e 24933 43534 150
e 43608 85557 150
e 34800 49247 150
e 58418 76817 150
e 38839 63706 150
e 60418 90621 150
e 2461 61069 150
e 15980 45638 150
e 27578 53529 150
e 9835 16943 150
e 59866 83102 150
e 13722 76757 150
e 34114 85537 150
e 25186 77629 150
e 39774 45644 150
e 21486 27382 150
e 68465 96351 150
e 18782 74275 150
e 80652 89943 150
e 11419 85697 150
e 11813 60366 150
e 41657 77283 150
e 6241 40414 150
e 43725 75586 150
e 5535 19507 150
e 76308 81068 150
e 48830 84151 150
e 26464 46760 150
e 22671 27779 150
e 8861 14297 150
e 5810 7479 150
e 2493 19589 150
e 17194 57287 150
e 4371 42250 150
e 13314 45539 150
e 11966 88738 150
e 36976 62483 150
e 63902 81966 150
e 17152 89732 150
e 5751 31508 150
e 4345 74553 150
e 41504 76230 150
e 13669 36685 150
e 33604 55901 150
e 50190 68478 150
e 17434 91347 150
e 28831 57025 150
e 22131 55058 150
e 44363 65420 150
e 21053 94130 150
e 1978 21346 150
e 92418 99445 150
e 5702 26618 150
e 28537 83225 150
e 8882 14473 150
e 39493 83817 150
e 18363 19521 150
e 15840 16995 150
e 6410 90196 150
e 18347 60772 150
e 8600 80220 150
e 61357 83758 150
e 16796 54836 150
e 7390 44469 150
e 23667 57831 150
e 3685 46428 150
e 22408 94890 150
e 32639 74962 150
e 5608 68576 150
e 62889 82894 150
e 33889 66643 150
e 32512 69997 150
e 42048 52501 150
e 34592 52623 150
e 10075 61090 150
e 55170 94335 150
e 56913 94033 150
e 11573 43462 150
e 14852 83448 150
e 39165 47495 150
e 23203 74974 150
e 59859 74719 150
e 8922 48405 150
e 74337 85437 150
e 10694 64168 150
e 12001 83598 150
e 67819 97259 150
e 25982 83465 150
e 27040 71413 150
e 74137 78205 150
e 52903 83638 150
e 39674 98107 150
e 19655 69376 150
e 31817 36266 150
e 43836 54237 150
e 13029 73214 150
e 13537 73506 150
e 26291 41762 150
e 12002 40741 150
e 81413 93582 150
e 16996 44524 150
e 7480 83157 150
e 13831 14091 150
e 30972 76923 150
e 29164 56868 150
e 25072 98229 150
e 11213 48109 150
e 43234 78493 150
e 24851 91201 150
e 20254 54382 150
e 25478 41849 150
e 48083 62637 150
e 56741 62058 150
e 27399 39530 150
e 22943 75916 150
e 15456 27414 150
e 26794 83240 150
e 83394 84259 150
e 30869 88451 150
e 3503 67826 150
e 24313 96985 150
e 17644 62088 150
e 44008 77932 150
e 31036 86603 150
e 55713 89745 150
e 24181 34050 150
e 9156 32068 150
e 76296 99357 150
e 13548 64324 150
e 68048 71811 150
e 7902 59107 150
e 46989 78265 150
e 28288 37254 150
e 54960 55245 150
e 6079 14129 150
e 16824 25919 150
e 12088 64992 150
e 13252 21278 150
e 50298 87187 150
e 31109 40891 150
e 47244 87730 150
e 2299 58274 150
e 945 57553 150
e 4619 13659 150
e 49487 96540 150
e 15627 23105 150
e 4661 24328 150
e 38694 90061 150
e 51947 82724 150
e 5541 24847 150
e 69539 82456 150
e 4561 52603 150
e 3233 72659 150
e 48505 99541 150
e 1620 92507 150
e 8713 18107 150
e 3077 41563 150
e 47374 98716 150
e 88574 91960 150
e 8893 25854 150
e 47543 96580 150
e 12380 70993 150
e 24649 26542 150
e 29140 74087 150
e 56881 69636 150
e 47556 49079 150
e 64276 84419 150
e 22771 62166 150
e 72951 96982 150
e 14902 61026 150
e 8139 58506 150
e 54651 65192 150
e 12463 37120 150
e 91209 94785 150
e 28688 47204 150
e 84443 88702 150
e 44308 87863 150
e 31266 63381 150
e 59727 60319 150
e 21473 21883 150
e 25734 58559 150
e 49085 86006 150
e 28072 77052 150
e 5427 75598 150
e 27875 34315 150
e 70626 96997 150
e 23460 48562 150
e 15544 55501 150
e 11820 27202 150
e 23827 79205 150
e 71820 81526 150
e 57714 79939 150
e 20355 43345 150
e 27376 51581 150
e 6143 58866 150
e 20970 43677 150
e 3079 59143 150
e 6295 69662 150
e 62700 81424 150
e 8839 82961 150
e 50785 53857 150
e 28955 85263 150
e 58649 74408 150
e 25621 91387 150
e 35767 55034 150
e 41682 63038 150
e 77951 82126 150
e 57475 71506 150
e 54757 62065 150
e 9496 17499 150
e 69690 83595 150
e 51702 89525 150
e 714 66209 150
e 30193 68251 150
e 31570 46028 150
e 39865 67185 150
e 70443 94125 150
e 68044 68616 150
e 32897 90026 150
e 39333 78650 150
e 46779 99828 150
e 5299 48962 150
e 25415 80585 150
e 4487 11162 150
e 2274 94985 150
e 13072 79901 150
e 10390 64546 150
e 27131 58928 150
e 21443 87281 150
e 11085 73082 150
e 75895 75926 150
e 91394 95083 150
e 14830 94050 150
e 17430 55014 150
e 7661 25620 150
e 46104 58838 150
e 4546 89827 150
e 34433 49954 150
e 82728 97073 150
e 83019 93581 150
e 40408 79224 150
e 21559 99080 150
e 24339 43564 150
e 20716 61954 150
e 4540 25296 150
e 86316 94468 150
e 39323 40497 150
e 72300 82489 150
e 2129 75076 150
e 78637 95352 150
e 67626 86377 150
e 7049 24124 150
e 33570 74562 150
e 37971 83825 150
e 532 41066 150
e 81656 93299 150
e 1904 9390 150
e 34828 51608 150
e 489 51998 150
e 23021 43315 150
e 89501 99586 150
e 2396 80340 150
e 14416 29270 150
e 32048 54214 150
e 8663 54905 150
e 3052 90789 150
e 61397 74380 150
e 308 4235 150
e 19499 86216 150
e 67250 75216 150
e 19642 24480 150
e 28126 30142 150
e 38836 81630 150
e 40355 58195 150
e 15934 86200 150
e 39764 80625 150
e 18163 41427 150
e 49343 91377 150
e 11685 44939 150
e 13845 74618 150
e 35016 51761 150
e 63502 90374 150
e 49411 60133 150
e 32802 77682 150
e 49362 82565 150
e 46080 58148 150
e 42635 98711 150
e 16068 43709 150
e 70467 88231 150
e 41982 64999 150
e 21219 90749 150
e 8077 58437 150
e 41199 68958 150
e 31807 46064 150
e 46447 80477 150
e 3008 85126 150
e 73585 75080 150
e 13954 83881 150
e 5816 39986 150
e 10253 48732 150
e 52557 85604 150
e 17961 38476 150
e 18006 24727 150
e 34723 86772 150
e 8590 78388 150
e 12257 65571 150
e 21073 73298 150
e 33686 54748 150
e 24401 25716 150
e 11581 26964 150
e 17801 86370 150
e 64304 83331 150
e 46603 51042 150
e 25211 35347 150
e 56164 95073 150
e 23546 80144 150
e 5362 29792 150
e 7414 49908 150
e 8957 73227 150
e 6085 70315 150
e 61315 61978 150
e 27003 55952 150
e 18241 77730 150
e 42779 84448 150
e 49635 84273 150
e 63745 64698 150
e 95897 98600 150
e 54261 54491 150
e 17626 84863 150
e 31976 91703 150
e 5777 23317 150
e 16396 94491 150
e 66329 88934 150
e 57571 82772 150
e 14742 67667 150
e 34709 43125 150
e 38075 41330 150
e 17649 42945 150
e 47890 69087 150
e 12138 81439 150
e 71332 94784 150
e 42994 95573 150
e 59316 98332 150
e 8551 21330 150
e 6941 81672 150
e 56483 89698 150
e 58231 92704 150
e 39809 41336 150
e 59539 93872 150
e 41560 81587 150
e 64008 64522 150
e 1287 67897 150
e 12100 67990 150
e 17484 40850 150
e 21022 68859 150
e 75422 95200 150
e 90787 94215 150
e 2759 42743 150
e 267 90243 150
e 61011 63862 150
e 77748 87647 150
e 72142 79951 150
e 19021 44959 150
e 6131 10246 150
e 93171 93451 150
e 23308 68288 150
e 2266 83217 150
e 5842 45904 150
e 35202 84362 150
e 482 12743 150
e 53302 59926 150
e 17664 48966 150
e 22014 58909 150
e 15276 47037 150
e 75684 91972 150
e 59066 59467 150
e 67535 77194 150
e 7959 47056 150
e 3877 8834 150
e 23317 27083 150
e 61352 93164 150
e 59618 61533 150
e 87089 97953 150
e 14000 18765 150
e 7149 17633 150
e 55087 95567 150
e 1023 35780 150
e 22733 37021 150
e 30947 91594 150
e 2422 38517 150
e 23097 52087 150
e 8764 13780 150
e 54594 87155 150
e 31923 49710 150
e 26773 65938 150
e 36689 71474 150
e 9905 40061 150
e 6366 93547 150
e 15256 34880 150
e 8387 21378 150
e 68921 92746 150
e 10699 82387 150
e 58524 62492 150
e 47229 48831 150
e 26974 41132 150
e 47811 91901 150
e 32064 82530 150
e 64597 98632 150
e 31213 96168 150
e 36168 65316 150
e 39002 73641 150
e 18630 73494 150
e 23429 57799 150
e 73517 77189 150
e 29461 44774 150
e 12596 48314 150
e 12744 60250 150
e 36298 39756 150
e 9334 19241 150
e 57330 84893 150
e 5088 34733 150
e 1903 66210 150
e 36996 59461 150
e 10598 19290 150
e 4560 84357 150
e 74285 90141 150
e 17901 58585 150
e 66850 69837 150
e 53846 54143 150
e 36173 39977 150
e 77417 87803 150
e 17889 87664 150
e 35666 65791 150
e 12902 18066 150
e 52781 79000 150
e 124 77244 150
e 43952 67107 150
e 6392 7642 150
e 14614 81610 150
e 2157 90873 150
e 68348 93803 150
e 56264 93319 150
e 37288 45574 150
e 33465 37139 150
e 15656 81212 150
e 44754 90472 150
e 9151 34625 150
e 25479 74346 150
e 5995 76859 150
e 5459 95540 150
e 27289 89327 150
e 9723 58244 150
e 92271 98150 150
e 44828 48337 150
e 25612 85860 150
e 59169 82347 150
e 29963 84575 150
e 31834 59037 150
e 27678 82433 150
e 35465 91819 150
e 70283 88594 150
e 21952 80194 150
e 14977 98421 150
e 3010 48271 150
e 18804 27358 150
e 2464 51732 150
e 39419 68841 150
